"zip","block_geoid"
78228,480291713021000
78228,480291713021001
78228,480291713021002
78228,480291713021003
78228,480291713021004
78228,480291713021005
78228,480291713021006
78228,480291713022000
78228,480291713022001
78228,480291713022002
78228,480291713022003
78228,480291713022004
78228,480291713022005
78228,480291713022006
78228,480291713022007
78228,480291713022008
78228,480291713022009
78228,480291713022010
78228,480291713022011
78228,480291713022012
78228,480291713022013
78228,480291713023000
78228,480291713023001
78228,480291713023002
78228,480291713023003
78228,480291713023004
78228,480291713023005
78228,480291713023006
78228,480291713023007
78228,480291713023008
78228,480291713023009
78228,480291713023010
78228,480291713023011
78228,480291713024000
78228,480291713024001
78228,480291713024002
78228,480291713024003
78228,480291713024004
78228,480291713024005
78228,480291713024006
78228,480291713024007
78228,480291713024008
78228,480291713024009
78228,480291713024010
78228,480291713024011
78228,480291713024012
78228,480291713024013
78228,480291714011000
78228,480291714011001
78228,480291714011002
78228,480291714011003
78228,480291714011004
78228,480291714011005
78228,480291714011006
78228,480291714011007
78228,480291714011008
78228,480291714011009
78228,480291714011010
78228,480291714011011
78228,480291714011012
78228,480291714012000
78228,480291714012003
78228,480291714012004
78228,480291714012005
78228,480291714012006
78228,480291714012007
78228,480291714012008
78228,480291714012009
78228,480291714012010
78228,480291714012011
78228,480291714012012
78228,480291714012013
78228,480291714021000
78228,480291714021001
78228,480291714021002
78228,480291714021003
78228,480291714021004
78228,480291714021005
78228,480291714021006
78228,480291714021007
78228,480291714021008
78228,480291714021009
78228,480291714021010
78228,480291714021011
78228,480291714021012
78228,480291714021013
78228,480291714021018
78228,480291714021019
78228,480291714021020
78228,480291714021021
78228,480291714022000
78228,480291714022001
78228,480291714022002
78228,480291714022003
78228,480291714022005
78228,480291714022006
78228,480291714022007
78228,480291714022008
78228,480291714022009
78228,480291714022010
78228,480291714022011
78228,480291714022012
78228,480291714022013
78228,480291714022014
78228,480291714022015
78228,480291714022016
78228,480291714022017
78228,480291714022018
78228,480291714022019
78228,480291714022020
78228,480291714022021
78228,480291714022022
78228,480291714022023
78228,480291714022024
78228,480291714023000
78228,480291714023001
78228,480291714023002
78228,480291714023003
78228,480291714023004
78228,480291714023005
78228,480291714023006
78228,480291714023011
78228,480291714023012
78228,480291714023013
78228,480291714023014
78228,480291714023015
78228,480291716021018
78228,480291801011002
78228,480291801011003
78228,480291801011004
78228,480291801011005
78228,480291801011006
78228,480291801011007
78228,480291801011009
78228,480291801011010
78228,480291801011011
78228,480291801011014
78228,480291801013001
78228,480291801013008
78228,480291801013009
78228,480291801013010
78228,480291801013011
78228,480291801013012
78228,480291801013013
78228,480291801013014
78228,480291801013015
78228,480291801013018
78228,480291801013023
78228,480291801016002
78228,480291801016003
78228,480291801016004
78228,480291801016005
78228,480291801016006
78228,480291801016007
78228,480291801016008
78228,480291801016009
78228,480291801016010
78228,480291801016011
78228,480291801016014
78228,480291801022002
78228,480291801022003
78228,480291801022004
78228,480291801022005
78228,480291801022006
78228,480291801022007
78228,480291801022008
78228,480291801022009
78228,480291801022017
78228,480291801022018
78228,480291801022019
78228,480291801022020
78228,480291801022021
78228,480291801022022
78228,480291801022024
78228,480291801022025
78228,480291801022026
78228,480291802023006
78228,480291802023011
78228,480291802024001
78228,480291802024002
78228,480291802024004
78228,480291802024005
78228,480291802024006
78228,480291802024007
78228,480291802024008
78228,480291802024009
78228,480291802024010
78228,480291802024011
78228,480291802024012
78228,480291802024013
78228,480291802024014
78228,480291802024015
78228,480291803001000
78228,480291803001001
78228,480291803001002
78228,480291803001003
78228,480291803001004
78228,480291803001005
78228,480291803001006
78228,480291803001007
78228,480291803001008
78228,480291803001009
78228,480291803001010
78228,480291803001011
78228,480291803001012
78228,480291803001013
78228,480291803001014
78228,480291803001015
78228,480291803001016
78228,480291803001017
78228,480291803001018
78228,480291803001019
78228,480291803001020
78228,480291803002000
78228,480291803002001
78228,480291803002002
78228,480291803002003
78228,480291803002004
78228,480291803002005
78228,480291803002006
78228,480291803002007
78228,480291803002008
78228,480291803002009
78228,480291803002010
78228,480291803002011
78228,480291803002012
78228,480291803002013
78228,480291803002014
78228,480291803002016
78228,480291803002017
78228,480291803003000
78228,480291803003001
78228,480291803003002
78228,480291803003003
78228,480291803003004
78228,480291803003005
78228,480291803003006
78228,480291803003007
78228,480291803003008
78228,480291803003009
78228,480291803003010
78228,480291803003011
78228,480291803003012
78228,480291803003013
78228,480291803003014
78228,480291803003016
78228,480291803003017
78228,480291803004000
78228,480291803004001
78228,480291803004002
78228,480291803004003
78228,480291803004004
78228,480291803004005
78228,480291803004006
78228,480291803004007
78228,480291803004008
78228,480291803004009
78228,480291803004010
78228,480291803004011
78228,480291803004012
78228,480291803004013
78228,480291804001000
78228,480291804001001
78228,480291804001002
78228,480291804001003
78228,480291804001004
78228,480291804001005
78228,480291804001006
78228,480291804001007
78228,480291804001009
78228,480291804001010
78228,480291804001011
78228,480291804001012
78228,480291804001014
78228,480291804001015
78228,480291804001016
78228,480291804001017
78228,480291804001018
78228,480291804001019
78228,480291804001020
78228,480291804002000
78228,480291804002001
78228,480291804002002
78228,480291804002003
78228,480291804002004
78228,480291804002005
78228,480291804003000
78228,480291804003001
78228,480291804003002
78228,480291804003003
78228,480291804003004
78228,480291804003005
78228,480291804003006
78228,480291804003007
78228,480291804003008
78228,480291804003009
78228,480291805011000
78228,480291805011001
78228,480291805011002
78228,480291805011003
78228,480291805011004
78228,480291805011005
78228,480291805011006
78228,480291805012000
78228,480291805012001
78228,480291805012002
78228,480291805012003
78228,480291805012004
78228,480291805012005
78228,480291805012006
78228,480291805012007
78228,480291805012008
78228,480291805012009
78228,480291805012010
78228,480291805012011
78228,480291805012012
78228,480291805013000
78228,480291805013001
78228,480291805013002
78228,480291805013003
78228,480291805013004
78228,480291805013005
78228,480291805013006
78228,480291805013007
78228,480291805013008
78228,480291805013009
78228,480291805013010
78228,480291805013011
78228,480291805013012
78228,480291805013013
78228,480291805014000
78228,480291805014001
78228,480291805014002
78228,480291805014003
78228,480291805014004
78228,480291805014005
78228,480291805014006
78228,480291805014007
78228,480291805014008
78228,480291805014009
78228,480291805031000
78228,480291805031002
78228,480291805031003
78228,480291805031004
78228,480291805031005
78228,480291805031006
78228,480291805031007
78228,480291805031008
78228,480291805031009
78228,480291805031010
78228,480291805031011
78228,480291805032000
78228,480291805032001
78228,480291805032002
78228,480291805032003
78228,480291805032004
78228,480291805032005
78228,480291805032006
78228,480291805032007
78228,480291805032008
78228,480291805032009
78228,480291805032010
78228,480291805032012
78228,480291805033000
78228,480291805033001
78228,480291805033002
78228,480291805033003
78228,480291805033004
78228,480291805033005
78228,480291805033006
78228,480291805033007
78228,480291805033008
78228,480291805033009
78228,480291805033010
78228,480291805033011
78228,480291805033012
78228,480291805033013
78228,480291805033014
78228,480291805033015
78228,480291805033016
78228,480291805033017
78228,480291805041000
78228,480291805041001
78228,480291805041002
78228,480291805041003
78228,480291805041004
78228,480291805041005
78228,480291805041006
78228,480291805041007
78228,480291805041008
78228,480291805041009
78228,480291805041010
78228,480291805041011
78228,480291805041012
78228,480291805041013
78228,480291805041014
78228,480291805041015
78228,480291805041016
78228,480291805042000
78228,480291805042001
78228,480291805042002
78228,480291805042003
78228,480291805042004
78228,480291805042006
78228,480291805042007
78228,480291805042008
78228,480291805042009
78228,480291805042010
78228,480291805042011
78228,480291805042012
78228,480291805042013
78228,480291805042014
78228,480291805042015
78228,480291805042016
78228,480291806021007
78228,480291806021008
78228,480291806021009
78228,480291806021010
78228,480291806022000
78228,480291806022001
78228,480291806022003
78228,480291806022004
78228,480291806022005
78228,480291806022006
78228,480291806022007
78228,480291806022008
78228,480291806022010
78228,480291806023000
78228,480291806023001
78228,480291806023002
78228,480291806023003
78228,480291806023004
78228,480291806023005
78228,480291806023006
78228,480291806023007
78228,480291806023008
78228,480291806023009
78228,480291806023010
78228,480291806023011
78228,480291806023012
78228,480291806031001
78228,480291806031003
78228,480291806031004
78228,480291806031005
78228,480291806031007
78228,480291806031008
78228,480291806031009
78228,480291806031010
78228,480291806031011
78228,480291806031012
78228,480291806031013
78228,480291806031014
78228,480291806031015
78228,480291806031016
78228,480291806031017
78228,480291806031018
78228,480291806031020
78228,480291806031021
78228,480291806031022
78228,480291806031023
78228,480291806041000
78228,480291806041001
78228,480291806041002
78228,480291806041003
78228,480291806041004
78228,480291806041005
78228,480291806041006
78228,480291806041007
78228,480291806041008
78228,480291806041009
78228,480291806041010
78228,480291806041011
78228,480291806041012
78228,480291806041013
78228,480291806041014
78228,480291806041015
78228,480291806041016
78228,480291806041017
78228,480291806041018
78228,480291806041019
78228,480291806041020
78228,480291806042017
78228,480291806042019
78228,480291806042020
78228,480291806042021
78228,480291806042026
78228,480291806042027
78228,480291806042028
78228,480291806042029
78228,480291806042030
78228,480291806043001
78228,480291806043003
78228,480291806043004
78228,480291806043005
78228,480291806043006
78228,480291806043007
78228,480291806043008
78228,480291806043009
78228,480291806043010
78228,480291806043011
78228,480291806043012
78228,480291806043013
78228,480291806043014
78228,480291806043015
78228,480291806043016
78228,480291806043017
78228,480291806043018
78228,480291806043019
78228,480291806043020
78228,480291806043021
78228,480291806043022
78228,480291806043023
78228,480291806044000
78228,480291806044001
78228,480291806044002
78228,480291806044003
78228,480291806044004
78228,480291806044005
78228,480291806044006
78228,480291806044007
78228,480291806044008
78228,480291806044009
78228,480291806044010
78228,480291806044011
78228,480291806044012
78228,480291806044013
78228,480291806044014
78228,480291806045000
78228,480291806045001
78228,480291806045002
78228,480291806045003
78228,480291806045004
78228,480291806045005
78228,480291806045006
78228,480291806045007
78228,480291806045008
78228,480291806045009
78228,480291806045010
78228,480291806045011
78228,480291806045012
78228,480291806045013
78228,480291806045014
78228,480291816011014
78228,480291816011015
78228,480291816011017
78228,480291816012017
78229,480291806031002
78229,480291806042001
78229,480291806042014
78229,480291806043001
78229,480291806043002
78229,480291806043003
78229,480291807011000
78229,480291807011001
78229,480291807011002
78229,480291807011004
78229,480291807011005
78229,480291807011007
78229,480291807011008
78229,480291807011009
78229,480291807011010
78229,480291807011011
78229,480291807011012
78229,480291807011013
78229,480291807011014
78229,480291807011016
78229,480291807011017
78229,480291807011018
78229,480291807011019
78229,480291807011020
78229,480291807011022
78229,480291807011023
78229,480291807011025
78229,480291807011026
78229,480291807012000
78229,480291807012001
78229,480291807012002
78229,480291807012003
78229,480291807012004
78229,480291807012005
78229,480291807012006
78229,480291807012007
78229,480291807012008
78229,480291807012009
78229,480291807021001
78229,480291807021002
78229,480291807021003
78229,480291807021004
78229,480291807021005
78229,480291807021006
78229,480291807021007
78229,480291807021008
78229,480291807022000
78229,480291807022001
78229,480291807022002
78229,480291807022003
78229,480291807022004
78229,480291807022005
78229,480291807022006
78229,480291807022007
78229,480291807022008
78229,480291807022009
78229,480291807022010
78229,480291807022011
78229,480291807022012
78229,480291807022013
78229,480291807022014
78229,480291807023000
78229,480291807023001
78229,480291807023002
78229,480291807023003
78229,480291807023004
78229,480291807023005
78229,480291807023008
78229,480291807024000
78229,480291807024001
78229,480291807024002
78229,480291807024003
78229,480291807025000
78229,480291807025001
78229,480291807025004
78229,480291807025005
78229,480291807025006
78229,480291807025007
78229,480291807025010
78229,480291807025011
78229,480291807025012
78229,480291807025013
78229,480291807025014
78229,480291807025015
78229,480291807025016
78229,480291807025017
78229,480291807026000
78229,480291810031000
78229,480291810031002
78229,480291810031003
78229,480291810031004
78229,480291810031005
78229,480291810031006
78229,480291810031007
78229,480291810032000
78229,480291810033001
78229,480291810033002
78229,480291810041000
78229,480291810041001
78229,480291810041002
78229,480291810041003
78229,480291810041004
78229,480291810041005
78229,480291810041006
78229,480291810042000
78229,480291810042001
78229,480291810042002
78229,480291810042003
78229,480291810051000
78229,480291810052000
78229,480291810052002
78229,480291810053000
78229,480291814021000
78229,480291814021001
78229,480291814021002
78229,480291814021003
78229,480291814021004
78229,480291814021005
78229,480291814021006
78229,480291814021007
78229,480291814021008
78229,480291814021009
78229,480291814022000
78229,480291814022001
78229,480291814022002
78229,480291814022003
78229,480291814022004
78229,480291814022005
78229,480291814022006
78229,480291814022007
78229,480291814022008
78229,480291814031000
78229,480291814031003
78229,480291814031005
78229,480291814031006
78229,480291815042001
78229,480291815044000
78230,480291810011000
78230,480291810011001
78230,480291810011002
78230,480291810011003
78230,480291810011004
78230,480291810011005
78230,480291810011007
78230,480291810011008
78230,480291810011009
78230,480291810011010
78230,480291810011011
78230,480291810011012
78230,480291810012000
78230,480291810012001
78230,480291810012002
78230,480291810012003
78230,480291810012004
78230,480291810012005
78230,480291810012006
78230,480291810012007
78230,480291810012008
78230,480291810012009
78230,480291810012010
78230,480291810012011
78230,480291810012012
78230,480291810012013
78230,480291810012014
78230,480291810012015
78230,480291810012016
78230,480291810012023
78230,480291810012024
78230,480291810012025
78230,480291810012026
78230,480291810042004
78230,480291811001000
78230,480291811001001
78230,480291811001002
78230,480291811001003
78230,480291811001004
78230,480291811001005
78230,480291811001006
78230,480291811001007
78230,480291811001008
78230,480291811001009
78230,480291811001010
78230,480291811001011
78230,480291811001012
78230,480291811001013
78230,480291811002001
78230,480291811002002
78230,480291811002003
78230,480291811002004
78230,480291811002005
78230,480291811002007
78230,480291811002008
78230,480291811002009
78230,480291811002010
78230,480291811002011
78230,480291811002012
78230,480291811002013
78230,480291811002014
78230,480291811003000
78230,480291811003001
78230,480291811003002
78230,480291811003003
78230,480291811003004
78230,480291811003005
78230,480291811003006
78230,480291811003007
78230,480291811003008
78230,480291811003009
78230,480291811003010
78230,480291811003011
78230,480291811003012
78230,480291811003013
78230,480291811003014
78230,480291811003015
78230,480291811003016
78230,480291811003017
78230,480291811003018
78230,480291811003019
78230,480291811003020
78230,480291811003021
78230,480291811003022
78230,480291811003023
78230,480291811003024
78230,480291811003025
78230,480291811003026
78230,480291811004000
78230,480291811004001
78230,480291811004005
78230,480291811004006
78230,480291812001000
78230,480291812001001
78230,480291812001002
78230,480291812001003
78230,480291812001004
78230,480291812001005
78230,480291812001006
78230,480291812001007
78230,480291812001008
78230,480291812001009
78230,480291812001010
78230,480291812001012
78230,480291812001013
78230,480291812002000
78230,480291812002001
78230,480291812002002
78230,480291812002003
78230,480291812002004
78230,480291812002005
78230,480291812002006
78230,480291812002007
78230,480291812002008
78230,480291812002009
78230,480291812002010
78230,480291812002011
78230,480291812003000
78230,480291812003001
78230,480291812003002
78230,480291812003003
78230,480291812003004
78230,480291812003005
78230,480291812003006
78230,480291812003007
78230,480291812003008
78230,480291812003009
78230,480291812003010
78230,480291812003011
78230,480291812003012
78230,480291812004001
78230,480291812004002
78230,480291812004003
78230,480291812004004
78230,480291812004005
78230,480291812004006
78230,480291812004007
78230,480291812004008
78230,480291812004009
78230,480291812004010
78230,480291812005000
78230,480291812005002
78230,480291812005003
78230,480291812005004
78230,480291812005005
78230,480291812005007
78230,480291812005008
78230,480291812005009
78230,480291812005010
78230,480291812005011
78230,480291812005012
78230,480291813011000
78230,480291813011001
78230,480291813011002
78230,480291813011003
78230,480291813011004
78230,480291813011005
78230,480291813011006
78230,480291813011007
78230,480291813011008
78230,480291813011009
78230,480291813011010
78230,480291813011011
78230,480291813011012
78230,480291813011013
78230,480291813012000
78230,480291813012001
78230,480291813012002
78230,480291813012003
78230,480291813012004
78230,480291813012005
78230,480291813012006
78230,480291813012007
78230,480291813012008
78230,480291813012009
78230,480291813021000
78230,480291813021001
78230,480291813022000
78230,480291813022001
78230,480291813022002
78230,480291813022003
78230,480291813022004
78230,480291813022005
78230,480291813022006
78230,480291813022007
78230,480291813022008
78230,480291813022009
78230,480291813022011
78230,480291813022012
78230,480291813023000
78230,480291813023001
78230,480291813023002
78230,480291813023003
78230,480291813023004
78230,480291813023005
78230,480291813023006
78230,480291813023007
78230,480291813023008
78230,480291813023009
78230,480291813023010
78230,480291813023011
78230,480291813023012
78230,480291813031001
78230,480291818131000
78230,480291818131001
78230,480291818131002
78230,480291818131003
78230,480291818131004
78230,480291818131005
78230,480291818132000
78230,480291818132001
78230,480291818132002
78230,480291818132003
78230,480291818132004
78230,480291818132005
78230,480291818132006
78230,480291818132007
78230,480291818132008
78230,480291818132009
78230,480291818132010
78230,480291818133000
78230,480291818133001
78230,480291818133002
78230,480291818133003
78230,480291818133004
78230,480291818133005
78230,480291818133006
78230,480291818133007
78230,480291818133008
78230,480291818133010
78230,480291818133011
78230,480291818152000
78230,480291915031001
78230,480291915031002
78230,480291915031003
78230,480291915031004
78230,480291915031005
78230,480291915031006
78230,480291915031007
78230,480291915031008
78230,480291915031009
78230,480291915031010
78230,480291915031011
78230,480291915042006
78230,480291915042008
78230,480291915042009
78230,480291915042010
78230,480291915042011
78230,480291915042012
78230,480291915042013
78230,480291915042015
78230,480291915042016
78230,480291915051000
78230,480291915051001
78230,480291915051002
78230,480291915051003
78230,480291915051004
78230,480291915051005
78230,480291915051006
78230,480291915052000
78230,480291915052001
78230,480291915052002
78230,480291915052003
78230,480291915052004
78230,480291915052005
78230,480291915052006
78230,480291915052007
78230,480291915052008
78230,480291915052009
78230,480291915052010
78230,480291915061000
78230,480291915061001
78230,480291915061002
78230,480291915061003
78230,480291915061004
78230,480291915061005
78230,480291915061006
78230,480291915061007
78230,480291915061008
78230,480291915061009
78230,480291915061010
78230,480291915061011
78230,480291915061012
78230,480291915061013
78230,480291915061014
78230,480291915061015
78230,480291915062001
78230,480291915062002
78230,480291915062003
78230,480291915062004
78230,480291915062005
78230,480291915062007
78230,480291915062008
78230,480291915062009
78230,480291915062010
78230,480291915063000
78230,480291915063001
78230,480291915063002
78230,480291915063003
78230,480291915063004
78230,480291915063005
78230,480291915063006
78230,480291915063007
78230,480291915063008
78230,480291915063009
78231,480291914051001
78231,480291914051002
78231,480291914051003
78231,480291914051004
78231,480291914051005
78231,480291914051006
78231,480291914051007
78231,480291914051008
78231,480291914051009
78231,480291914051010
78231,480291914051013
78231,480291914051014
78231,480291914052000
78231,480291914052001
78231,480291914052002
78231,480291914052003
78231,480291914052004
78231,480291914052005
78231,480291914052006
78231,480291914052007
78231,480291914052008
78231,480291914052010
78231,480291914052011
78231,480291914052012
78231,480291914053000
78231,480291914053001
78231,480291914053002
78231,480291914053003
78231,480291914053004
78231,480291914053005
78231,480291914053006
78231,480291914053007
78231,480291914053008
78231,480291914053009
78231,480291914053010
78231,480291914053011
78231,480291914053012
78231,480291914053013
78231,480291914054001
78231,480291914054002
78231,480291914054004
78231,480291914054006
78231,480291914054008
78231,480291914054009
78231,480291914054011
78231,480291914054012
78231,480291914054013
78231,480291914054014
78231,480291914054015
78231,480291914054016
78231,480291914054017
78231,480291914054018
78231,480291914054019
78231,480291914054020
78231,480291914055000
78231,480291914055001
78231,480291914055002
78231,480291914055003
78231,480291914055004
78231,480291914055005
78231,480291914055006
78231,480291914055007
78231,480291914055008
78231,480291914055009
78231,480291914055010
78231,480291914055011
78231,480291914082000
78231,480291914092003
78231,480291914092006
78231,480291915041000
78231,480291915041001
78231,480291915041002
78231,480291915041003
78231,480291915041004
78231,480291915041005
78231,480291915041010
78231,480291915041019
78231,480291915041020
78231,480291915041021
78231,480291915042000
78231,480291915042001
78231,480291915042002
78231,480291915042003
78231,480291915042004
78231,480291915042005
78231,480291915062000
78231,480291915062011
78232,480291211151000
78232,480291211151001
78232,480291211151002
78232,480291211151003
78232,480291211151004
78232,480291211151005
78232,480291211151006
78232,480291211151007
78232,480291211151008
78232,480291211151009
78232,480291211151010
78232,480291211151011
78232,480291211152000
78232,480291211152001
78232,480291211152002
78232,480291211152003
78232,480291211152004
78232,480291211152005
78232,480291211152006
78232,480291211152007
78232,480291211152008
78232,480291211152009
78232,480291211152010
78232,480291211152011
78232,480291211152012
78232,480291211152013
78232,480291211152014
78232,480291211153000
78232,480291211153001
78232,480291211153002
78232,480291211153003
78232,480291211153004
78232,480291211153005
78232,480291211153006
78232,480291211153007
78232,480291211153008
78232,480291211153009
78232,480291211153010
78232,480291211153011
78232,480291211153012
78232,480291211153013
78232,480291211161000
78232,480291211161001
78232,480291211161002
78232,480291211161005
78232,480291211161006
78232,480291211162000
78232,480291211162001
78232,480291211162003
78232,480291211162004
78232,480291211162006
78232,480291211162009
78232,480291211163000
78232,480291211163001
78232,480291211163002
78232,480291211163003
78232,480291211163004
78232,480291211163006
78232,480291211163007
78232,480291211163008
78232,480291211163009
78232,480291211163010
78232,480291211163011
78232,480291211163012
78232,480291211163013
78232,480291211164000
78232,480291211164001
78232,480291211164002
78232,480291211164003
78232,480291211164004
78232,480291211164005
78232,480291211164006
78232,480291211164007
78232,480291211164008
78232,480291211164009
78232,480291211164010
78232,480291211164011
78232,480291211164012
78232,480291211164013
78232,480291211164014
78232,480291211171000
78232,480291211171001
78232,480291211171002
78232,480291211171003
78232,480291211171004
78232,480291211171005
78232,480291211171006
78232,480291211171007
78232,480291211171010
78232,480291211171011
78232,480291211172000
78232,480291211172001
78232,480291211172002
78232,480291211172003
78232,480291211172004
78232,480291211172005
78232,480291211172006
78232,480291211172007
78232,480291211172008
78232,480291211172009
78232,480291211172010
78232,480291211172011
78232,480291211172012
78232,480291211172013
78232,480291211172014
78232,480291211172017
78232,480291211172018
78232,480291211172019
78232,480291211172020
78232,480291211172021
78232,480291211172024
78232,480291211173000
78232,480291211173001
78232,480291211173002
78232,480291211173003
78232,480291211173004
78232,480291211173005
78232,480291211173006
78232,480291211181011
78232,480291211181015
78232,480291211181016
78232,480291211181017
78232,480291211181018
78232,480291211181019
78232,480291211181020
78232,480291211181021
78232,480291211181022
78232,480291211181023
78232,480291211181024
78232,480291211181025
78232,480291211181026
78232,480291211182000
78232,480291211182001
78232,480291211183000
78232,480291211183001
78232,480291211183002
78232,480291211183003
78232,480291211183004
78232,480291211183005
78232,480291211183006
78232,480291211183007
78232,480291211183008
78232,480291211183009
78232,480291211183010
78232,480291211183011
78232,480291211183012
78232,480291211183013
78232,480291211183014
78232,480291211183015
78232,480291211183016
78232,480291211183017
78232,480291211183018
78232,480291211183019
78232,480291211231000
78232,480291211231001
78232,480291211231002
78232,480291211231003
78232,480291211231006
78232,480291211231008
78232,480291211231009
78232,480291211232000
78232,480291211232001
78232,480291211232002
78232,480291211232003
78232,480291211232004
78232,480291211232005
78232,480291211232006
78232,480291211232007
78232,480291211232008
78232,480291211232009
78232,480291211233000
78232,480291211233001
78232,480291211233008
78232,480291211233009
78232,480291211233010
78232,480291211233011
78232,480291211233012
78232,480291211233013
78232,480291211233014
78232,480291211233015
78232,480291211233016
78232,480291211233017
78232,480291211233018
78232,480291211233019
78232,480291211233020
78232,480291211233021
78232,480291211241000
78232,480291211241001
78232,480291211241002
78232,480291211241003
78232,480291211241004
78232,480291211241005
78232,480291211241006
78232,480291211241007
78232,480291211241008
78232,480291211241009
78232,480291211241010
78232,480291211241011
78232,480291211241012
78232,480291211241013
78232,480291211241014
78232,480291211241015
78232,480291211241016
78232,480291211241017
78232,480291211241018
78232,480291211241019
78232,480291211241020
78232,480291211241021
78232,480291211242000
78232,480291211242001
78232,480291211242002
78232,480291211242003
78232,480291211242004
78232,480291211242005
78232,480291211242006
78232,480291211242007
78232,480291211242008
78232,480291914063011
78232,480291917011000
78232,480291917011001
78232,480291917011002
78232,480291917011003
78232,480291917011004
78232,480291917011006
78232,480291917011007
78232,480291917011008
78232,480291917011009
78232,480291917011010
78232,480291917011011
78232,480291917011012
78232,480291917011016
78232,480291917011017
78232,480291917011018
78232,480291917011021
78232,480291917011023
78232,480291917011024
78232,480291917011025
78232,480291917011026
78232,480291917011027
78232,480291917011030
78232,480291917011031
78232,480291917011032
78232,480291917011033
78232,480291917011034
78232,480291917011035
78232,480291917011036
78232,480291917011039
78232,480291917012000
78232,480291917012001
78232,480291917012002
78232,480291917012003
78232,480291917012004
78232,480291917021002
78232,480291917021003
78232,480291917021004
78232,480291917021005
78232,480291917021006
78232,480291917021007
78232,480291917021008
78232,480291917021009
78232,480291917021010
78232,480291917021011
78232,480291917021012
78232,480291917021013
78232,480291917021014
78232,480291917021015
78232,480291917021016
78232,480291917022005
78232,480291917022006
78232,480291917022007
78232,480291917022009
78232,480291917022010
78232,480291917022011
78232,480291917022012
78232,480291917022013
78232,480291917022014
78232,480291917022015
78232,480291917022016
78232,480291917022017
78232,480291917022018
78232,480291917022019
78232,480291917022020
78232,480291917022021
78232,480291917022022
78232,480291917022023
78232,480291917022024
78232,480291917022025
78232,480291917022026
78232,480291917022028
78232,480291917022029
78232,480291917022030
78232,480291917022031
78232,480291917022032
78232,480291917023000
78232,480291917023001
78232,480291917023002
78232,480291917023003
78232,480291917023004
78232,480291917023005
78232,480291917023006
78232,480291917023007
78232,480291917023008
78232,480291917023009
78232,480291917023010
78232,480291917024001
78232,480291917024002
78232,480291917024003
78232,480291917024004
78232,480291917024005
78232,480291917024006
78232,480291917024007
78232,480291917024008
78232,480291917024009
78232,480291917024010
78232,480291917024011
78232,480291917024012
78232,480291917024013
78232,480291917024014
78232,480291917024015
78232,480291917024016
78232,480291917024017
78232,480291917024018
78232,480291917024019
78232,480291917024020
78232,480291917024021
78232,480291918181009
78232,480291918181018
78233,480291212031001
78233,480291212031002
78233,480291212031004
78233,480291212031006
78233,480291212031008
78233,480291212031009
78233,480291212031010
78233,480291212031011
78233,480291212031012
78233,480291212031013
78233,480291212031014
78233,480291212031015
78233,480291212031016
78233,480291212031017
78233,480291212031021
78233,480291212031022
78233,480291212031023
78233,480291212031024
78233,480291212031028
78233,480291212031029
78233,480291212031030
78233,480291212031031
78233,480291212032001
78233,480291212032002
78233,480291212032003
78233,480291212032004
78233,480291212032005
78233,480291212032006
78233,480291212032007
78233,480291212032008
78233,480291212032009
78233,480291212032010
78233,480291212032011
78233,480291212032012
78233,480291212032013
78233,480291212032014
78233,480291212032015
78233,480291212032017
78233,480291212032018
78233,480291212032019
78233,480291212032020
78233,480291212032021
78233,480291212032022
78233,480291212032023
78233,480291212033002
78233,480291212033013
78233,480291212033018
78233,480291212051000
78233,480291212051001
78233,480291212051002
78233,480291212051003
78233,480291212051004
78233,480291212051005
78233,480291212051006
78233,480291212051007
78233,480291212051008
78233,480291212051009
78233,480291212051010
78233,480291212051011
78233,480291212051012
78233,480291212051013
78233,480291212051015
78233,480291212051016
78233,480291212051017
78233,480291212051018
78233,480291212052007
78233,480291212052008
78233,480291212052011
78233,480291212052012
78233,480291212052013
78233,480291212052014
78233,480291212061000
78233,480291212061001
78233,480291212061002
78233,480291212061003
78233,480291212061004
78233,480291212061005
78233,480291212061006
78233,480291212061007
78233,480291212061008
78233,480291212061009
78233,480291212061010
78233,480291212061011
78233,480291212062000
78233,480291212062001
78233,480291212062002
78233,480291212062003
78233,480291212062004
78233,480291212062005
78233,480291212062006
78233,480291212062007
78233,480291212062008
78233,480291212062009
78233,480291212062010
78233,480291212063000
78233,480291212063001
78233,480291212063002
78233,480291212063003
78233,480291212063005
78233,480291212063006
78233,480291212063008
78233,480291212063009
78233,480291212063010
78233,480291212063011
78233,480291212064000
78233,480291212064001
78233,480291212064002
78233,480291212064003
78233,480291212064004
78233,480291212064005
78233,480291212064006
78233,480291212064007
78233,480291212064008
78233,480291212064009
78233,480291212065000
78233,480291212065001
78233,480291212065002
78233,480291212065003
78233,480291212065004
78233,480291212065005
78233,480291212065006
78233,480291212065007
78233,480291212065008
78233,480291212065009
78233,480291212065010
78233,480291212065011
78233,480291212065012
78233,480291212065013
78233,480291212066001
78233,480291212066002
78233,480291212066003
78233,480291212066004
78233,480291212066005
78233,480291212066006
78233,480291212066007
78233,480291212066008
78233,480291212066009
78233,480291212066010
78233,480291212066011
78233,480291213001006
78233,480291213001007
78233,480291213001008
78233,480291215011002
78233,480291215011003
78233,480291215011004
78233,480291215011005
78233,480291215011006
78233,480291215011007
78233,480291215011008
78233,480291215011009
78233,480291215011010
78233,480291215011011
